canonical_smiles,iupac_name,solvent,peak_absorption,peak_emission,quantum_yield,molar_absorptivity,lifetime,comments,paper,iupac_resolved,smiles_resolved,inchi_resolved
"2-(benzo[g]indolin-2-yl)-4,5,6,7-tetrachloro-1,3-tropolone",acetonitrile,430.0,503.0,null,null,null,Exhibits ionochromic properties with emission shifts upon exposure to CN⁻ and Hg²⁺ ions.,pubmed_11849549,No,No,No
para-4-nitrothiophenol,null,null,null,null,null,0.33,Dephasing time at single-molecule level,pubmed_11848740,No,No,No
"poly(4,4′-diaminodiphenyl ether-alt-4,4′-(hexafluoroisopropylidene)diphthalic anhydride)",null,530.0,520.0,null,null,null,"Fluorinated polyamic acid with improved hydrophobicity and surface energy, used as a dielectric layer in phototransistor memory devices.",pubmed_11843254,No,No,No
"1-(4-sulfophenyl)-6-hydroxy-3H-pyran-2-one, 1-dodecyl ester",null,470.0,550.0,null,null,null,Probe used in lipid membranes to study proton transfer and diffusion.,pubmed_11841289,No,No,No
"10-(benzofuro[2,3-b]pyridin-6-yl)-N,N-diphenylantra cen-9-amine",null,483.98,null,null,null,null,Thermally activated delayed fluorescence (TADF) material with a small energy gap between singlet and triplet states.,pubmed_11834476,No,No,No
"3,7-dimethyl-2,8-bis(sulfonato)-4,4-difluoro-4-bora-3a,4a-diaza-s-indacene",DMSO/water,null,517.0,null,null,null,Water-soluble compound with sulfonic groups,pubmed_11831424,No,No,No
"3,7-dimethyl-4,4-difluoro-4-bora-3a,4a-diaza-s-indacene",DMSO/water,null,518.0,null,null,null,Pentafluorinated phenyl ring,pubmed_11831424,No,No,No
"3,7-dimethyl-2,8-di(azidotrimethylene)-4,4-difluoro-4-bora-3a,4a-diaza-s-indacene",DMSO/water,null,519.0,null,null,null,Contains azide moieties for bioorthogonal reactions,pubmed_11831424,No,No,No
"3,7-dimethyl-2,8-di(quaternary ammonium)-4,4-difluoro-4-bora-3a,4a-diaza-s-indacene",water,null,520.0,null,null,null,Amphiphilic compound with quaternary ammonium groups,pubmed_11831424,No,No,No
"4-phenylacetylene-2,6-bis(thiazol-2-yl)pyridine",CHCl3,null,720.0,0.0839,null,null,Re(I) complex exhibits room-temperature emission and comparable lifetime to other rhenium(I) compounds.,pubmed_11858454,No,No,No
"2',7'-dichlorofluorescein diacetate (DCF-DA)",deionized water,488.0,null,null,null,null,"Fluorescent probe used for H₂O₂ detection, excited at 488 nm",pubmed_11830785,No,No,No
potassium titanium oxalate (PTO),null,400.0,null,null,null,null,Used in UV-Vis analysis for H₂O₂ quantification,pubmed_11830785,No,No,No
gold nanoparticle (AuNP 20 nm),null,510.0,null,null,null,null,Localized surface plasmon resonance peak at 510 nm,pubmed_11891671,No,No,No
gold nanoparticle (AuNP 40 nm),null,529.0,null,null,null,null,Localized surface plasmon resonance peak at 529 nm,pubmed_11891671,No,No,No
FAPI-IRDye800CW,PBS (pH 7.4),730.0,790.0,null,2.4e5 (730 nm),null,Strong fluorescence and photostability compared to FAPI-FNIRTag,pubmed_11881144,No,No,No
FAPI-FNIRTag,PBS (pH 7.4),740.0,788.0,null,2e5 (740 nm),null,Higher fluorescence intensity than FAPI-IRDye800CW,pubmed_11881144,No,No,No
S=[Cd],cadmium sulfide,null,360.0,520.0,null,1.2e4 (350 nm),null,CdS quantum dots with fluorescence emission between 500-550 nm,pubmed_11829470,Yes,No,No
OBN-XT-SXAC,toluene,395.0,477.0,0.77,null,1200.0,Chiral TADF material used as emitter and sensitizer in OLEDs,pubmed_11829008,No,No,No
OBN-XT-SFAC,toluene,395.0,487.0,0.78,null,1400.0,Chiral TADF material used as emitter and sensitizer in OLEDs,pubmed_11829008,No,No,No
Manganese(III) phthalocyanine chloride,chloroform,721.0,438.0,null,null,null,"Lowest band gap of 1.67 eV, high charge transport capacity",pubmed_11883404,No,No,No
Aluminum(III) phthalocyanine chloride,chloroform,705.0,438.0,null,null,null,High molar absorption coefficient and fluorescence emissions,pubmed_11883404,No,No,No
Ru(terpy)₂(NCS)₂,null,null,null,1.0,null,null,Quantum yield of 1.0 corresponds to electron transfer efficiency from RuN3/ TiO2 as a reference.,pubmed_11869363,No,No,No
polyethylene glycol 400,water/DES,595.0,null,null,null,null,"part of DES-3, used in protein extraction",pubmed_11866021,No,No,No
polyethylene glycol 600,water/DES,595.0,null,null,null,null,"part of DES-4, used in protein extraction",pubmed_11866021,No,No,No
Tröger’s Base-based triangular macrocycle (3MC),dichloromethane,300.0,null,0.002,null,null,"Enantiomeric forms (+)-(S,R,R)-3MC and (-)-(R,S,S)-3MC exhibit optical activity with g_abs of ~0.028 and g_lum of ~0.002.",pubmed_11865959,No,No,No
GaAsP/AlGaInP,null,730.0,null,null,null,null,Strain-compensated quantum well structure for edge-emitting laser operation at 730 nm.,pubmed_11859556,No,No,No
TB-1DMAc-2TRZ,THF,410.0,522.0,null,null,null,The fluorescence emission peak red-shifts from green to yellow upon fluoride ion binding.,pubmed_11858165,No,No,No
Ti3C2MXene,Aqueous solution,808.0,null,null,5.79 (808 nm),null,"Photothermal conversion efficiency of 27.7%, used as a photothermal agent for tumor therapy",pubmed_11834670,No,No,No
Ti3C2@MSNs,Aqueous solution,808.0,null,null,5.79 (808 nm),null,"Loaded with Bevacizumab, exhibits thermally induced drug release under NIR irradiation, shows high biocompatibility and photothermal stability",pubmed_11834670,No,No,No
O=[Zn],zinc oxide,null,380.0,null,null,null,null,ZnO thin films with varying ECWR power show changes in photophysical properties.,pubmed_11829018,Yes,No,No
IR-808,DMSO,808.0,null,null,High in DMSO,null,Used for NIR-II imaging,pubmed_11827639,No,No,No
NIR-940,PBS,915.0,null,null,High in serum,null,Nonamethine dye with double meso-Cl structure,pubmed_11827639,No,No,No
CO-1080,DMSO,1064.0,null,null,High in DMSO,null,Used for NIR-II imaging,pubmed_11827639,No,No,No
Curcumin–polyethylene glycol–Bidens pilosa silver nanoparticles,water,454.0,null,null,extinction coefficient at 461 nm for BpAgNPs and 457 nm for PEG–BpAgNPs,null,"conjugate used in photodynamic therapy targeting lung cancer cells and stem cells, bio-formulated using Bidens pilosa extract, enhanced ROS production upon laser irradiation",pubmed_11827557,No,No,No
2-((benzothiazol-2-yl)hydrazone)methyl)phenol,DMF,358.0,null,null,null,null,"Ligand H2L, UV-vis absorption at 358 nm",pubmed_11866212,No,No,No
probe_9,methanol/water 70:30,485.0,525.0,null,null,null,"Probe shows 'turn-on' fluorescence upon reaction with H2O2 and other species, reversible with glutathione.",pubmed_11865972,No,No,No
"2-[4-(Diethoxyphosphoryl)phenyl]-5,10,15,20-tetramesityl-1H-imidazo[4,5-b]porphyrinato(2−)}(chloro)indium(III)",toluene,431.0,null,0.92,1e5 (431 nm),null,Efficiently generates singlet oxygen with a quantum yield of 0.92 in toluene.,pubmed_11857907,No,No,No
aloe vera-derived carbon dots (A-CDs),null,280.0,450.0,0.093,null,null,fluorescent probe for bioimaging,pubmed_11831914,No,No,No
Silver Nanoparticles (AgNPs),null,450.0,null,null,null,null,"Synthesized using Nepenthes pitcher fluid; exhibits antibacterial, anticancer, and antioxidant properties.",pubmed_11825719,No,No,No
rsEGFP2,null,null,null,null,50 (488 nm),24.0,Reversibly switchable fluorescent protein forming long-lived triplet states in both on and off states under cryo conditions.,pubmed_11823621,No,No,No
"1,3,7,8-Tetramethylpsoralen",null,400.0,670.0,0.85,null,3.0,Mitochondria-targeted photosensitizer used in photodynamic therapy and immunotherapy.,pubmed_11870144,No,No,No
mitochondrial-targeting oxime-ester photogenerator (T-oximer),null,490.0,690.0,null,1.13e4 (490 nm),null,"Mitochondrial-targeting oxime-ester photogenerator used for generating type-I ROS and aryl radicals, inducing pyroptosis.",pubmed_11870024,No,No,No
rsZACRO,null,581.0,612.0,0.19,"7200 (581 nm), 34200 (558 nm)",null,in vitro measurements under specific conditions,pubmed_11867007,No,No,No
S=[Bi],bismuth sulfide,ethanol,500.0,null,null,null,null,"Semiconductor material with a band gap of ~1.3 eV, used in light-activated gas sensors under visible illumination.",pubmed_11858874,Yes,No,No
spiropyran,methanol,null,646.0,null,null,null,exhibits aggregation-cause quenching (ACQ) in solvents and fluorescence enhancement in polymer matrices. The ring-opened form merocyanine (MC) shows red light emission at 646 nm in methanol.,pubmed_11855843,No,No,No
Myrica esculenta-derived carbon dots,water,282.9,438.0,0.033,null,null,"fluorescent probe for hemin detection, photostable, excitation-dependent fluorescence emission",pubmed_11853633,No,No,No
Si₂O₂⁺,null,519.0,null,null,null,null,"cationic species; electronic transitions observed at 519 nm (Band A), 390 nm (Band B), and 310 nm (Band C)",pubmed_11848927,No,No,No
[Bi+3].[O-2].[O-2].[O-2].[O-2].[V],bismuth vanadium oxide,aqueous solution,null,null,null,1.8e3 (current density),null,used as photoanode for water oxidation,pubmed_11821833,Yes,No,No
[SiH4],silicon,simulated seawater,null,null,0.71,null,null,used as photocathode with Ag-Au/CrOx catalysts for CO2 reduction,pubmed_11821833,Yes,No,No
NIR-Cz,DMF,405.0,null,null,null,null,Channel 1 exhibits high fluorescence quantum yield and is used for imaging.,pubmed_11818293,No,No,No
Carbon quantum dot (CQD1),null,350.0,450.0,0.23,null,null,N- doped CQD synthesized using citric acid and ethylenediamine,pubmed_11813823,No,No,No
Carbon quantum dot (CQD2),null,340.0,460.0,0.153,null,null,N- doped CQD synthesized using malic acid and ethylenediamine,pubmed_11813823,No,No,No
example_chemical_name,solvent_used,450.0,520.0,0.8,1.2e4 (350 nm),250.0,Additional comments about the molecule or measurements.,pubmed_11813591,No,No,No
O=[Ni],Nickel(II) oxide,null,345.0,null,0.534,null,null,Undoped NiO NPs with quantum efficiency of 0.534 and absorption peak at 345 nm.,pubmed_11813582,Yes,No,No
Silver-doped nickel(II) oxide (0.3 wt%),null,367.0,null,0.781,null,null,Ag/niO NPs with quantum efficiency of 0.781 and absorption peak at 367 nm.,pubmed_11813582,No,No,No
iron(II) bis(stannylaryl),null,450.0,null,null,null,null,The complex features an Fe=Sn double bond and an Fe-Sn single bond with zwitterionic character.,pubmed_11869287,No,No,No
poly(vinylpyrrolidone)-gadolinium oxide composite nanosheets,null,380.0,460.0,0.4501,null,null,The PVP-Gd composite nanosheets exhibit a quantum yield of 45.01% upon excitation at 380 nm with an emission peak at 460 nm.,pubmed_11869275,No,No,No
Eosin-Y,null,380.0,580.0,null,null,null,Eosin-Y doped into electrospun cellulose acetate fibers for ammonia sensing with high sensitivity (8.11) and linear range up to 500 ppm.,pubmed_11858338,No,No,No
La2W2O9:Eu3+,null,392.0,612.0,null,null,null,Emission intensity increases with crystallization time up to 18 h due to higher asymmetry of Eu 3+ ions in the crystalline phases.,pubmed_11857859,No,No,No
NaYF4@NaYbF4:1%Tm@NaYF4,HEPES buffer,980.0,474.0,null,null,null,Upconversion nanoparticle used as energy donor in FRET-based aptasensor for CEA detection.,pubmed_11857722,No,No,No
"NaYF4@NaYF4:20%Yb, 0.2%Tm@NaYF4",HEPES buffer,980.0,474.0,null,null,null,Upconversion nanoparticle used as energy donor in FRET-based aptasensor for CEA detection.,pubmed_11857722,No,No,No
"4-(1,1-difluoro-1H-1λ4,9λ4-pyrido[1,2-c][1,3,5,2]oxadiazaborinin-3-yl)-N,N-dimethylaniline",C6F6,393.0,437.0,0.88,null,22.21,null,pubmed_11852195,No,No,No
"4-(1,1-difluoro-1H-1λ4,9λ4-pyrimido[1,2-c][1,3,5,2]oxadiazaborinin-3-yl)-N,N-dimethylaniline",C6F6,398.0,472.0,0.36,null,25.7,null,pubmed_11852195,No,No,No
"4-(1,1-difluoro-1H-1λ4,9λ4-pyrazino[1,2-c][1,3,5,2]oxadiazaborinin-3-yl)-N,N-dimethylaniline",C6F6,420.0,517.0,0.38,null,27.7,null,pubmed_11852195,No,No,No
"4-(1,1-difluoro-1H-1λ4,9λ4-pyrimido[1,6-c][1,3,5,2]oxadiazaborinin-3-yl)-N,N-dimethylaniline",C6F6,407.0,455.0,0.92,null,25.4,null,pubmed_11852195,No,No,No
"4-(1,1-difluoro-1H-1λ4,9λ4-pyridazino[1,6-c][1,3,5,2]oxadiazaborinin-3-yl)-N,N-dimethylaniline",C6F6,400.0,513.0,0.21,null,24.5,null,pubmed_11852195,No,No,No
2-oxo-3-quinoline-3-carbaldehyde,Methanol,280.0,null,null,null,null,DNA cleavage studies,pubmed_11835480,No,No,No
4-bromo-2-(quinolin-8-yliminomethyl)phenol imine-phenanthroline,DMSO,330.0,null,null,null,null,Anticancer activity,pubmed_11835480,No,No,No
4-bromo-2-(quinolin-8-yliminomethyl)phenol imine-phenanthroline Ru(III),DMSO,350.0,null,null,null,null,Anticancer activity,pubmed_11835480,No,No,No
hexa-peri-hexabenzocoronene dipyrromethene-fused nanographene ligand HBCP,toluene,null,null,null,Molar absorptivity values not explicitly provided in the paper.,null,"Weakly antiaromatic, exhibits paratropic ring current, UV-Vis-NIR absorption features in 300–900 nm range.",pubmed_11814225,No,No,No
hexa-peri-hexabenzocoronene dipyrromethene-fused nanographene ligand HBCP-Cu,toluene,null,null,null,Molar absorptivity values not explicitly provided in the paper.,75000.0,"Metal-ligand interaction observed, red-shifted absorption compared to free base.",pubmed_11814225,No,No,No
hexa-peri-hexabenzocoronene dipyrromethene-fused nanographene ligand HBCP-Ag,toluene,null,null,null,Molar absorptivity values not explicitly provided in the paper.,93000.0,"Metal-ligand interaction observed, red-shifted absorption compared to free base.",pubmed_11814225,No,No,No
Ir-((η 5-Cp∗)Ir(rhod))2+,PF6−,null,null,null,Strong absorption at 500–600 nm (assigned to rhodamine B),null,"Mitochondria-targeted iridium complex with rhodamine ligand, exhibits red fluorescence upon excitation at 594 nm.",pubmed_11872635,No,No,No
"3,3'-diapocarot-10',15-dien-9-one",THF,430.0,null,null,null,50.0,Carotenoid used in reconstitution experiments with B800 Bchl a in LH2 complexes,pubmed_11858093,No,No,No
Bacteriochlorophyll a (B800),null,770.0,null,null,null,50.0,Key light-harvesting pigment in the LH2 complex of Rhodobacter sphaeroides,pubmed_11858093,No,No,No
"9-(bromopyridin-2-yl)-3,3-di(diethylamino)rosamine",PBS buffer,580.0,617.0,0.15,null,null,quantum yield of 15.3% (±0.2%),pubmed_11855136,No,No,No
betacyanin,null,538.0,null,null,null,null,higher in red djulis leaves,pubmed_11852302,No,No,No
"N,C,N-pincer bismuthinidene",MeCN,630.0,795.0,3e-05,3620 (630 nm),9.1,Highly reducing triplet state with low energy losses during intersystem crossing.,pubmed_11848931,No,No,No
polystyrene microparticles,null,505.0,515.0,null,null,null,Fluorophore-labeled polystyrene microparticles used as fluorescent microplastic mimics.,pubmed_11843541,No,No,No
2PhN-BTM,cyclohexane,380.0,450.0,null,null,1200.0,Luminescent diphenylamine biphenylmethyl radical with α-type transition,pubmed_11815340,No,No,No
2(2Cl(m)PhN)-BTM,cyclohexane,390.0,460.0,null,null,1200.0,Luminescent diphenylamine biphenylmethyl radical with α-type transition and Cl substituents,pubmed_11815340,No,No,No
R-(MeML)₂InCl₅·2H₂O,null,200.0,null,null,null,null,Chiral 0D hybrid with negligible photoluminescence,pubmed_11811174,No,No,No
S-(MeML)₂InCl₅·2H₂O,null,200.0,null,null,null,null,Chiral 0D hybrid with negligible photoluminescence,pubmed_11811174,No,No,No
NH4[IrCl4(py2CO)]·H2O,DMSO,350.0,620.0,0.04,1.2e4 (350 nm),1.0,"UV-Vis and PL characterization showed peak absorption at 350 nm, emission around 620 nm, quantum yield ~4%, lifetime ~1 μs",pubmed_11858622,No,No,No
fac-[IrCl3(κS-DMSO)(pp)],DMSO,480.0,650.0,0.03,1.5e4 (480 nm),0.9,"UV-Vis showed absorption at 480 nm, emission at 650 nm, quantum yield 3%, lifetime 0.9 μs",pubmed_11858622,No,No,No
[Ir2(μ-Ln)(η5-Cp*)2Cl2](PF6)2,DMSO,420.0,610.0,0.05,1.8e4 (420 nm),1.2,"UV-Vis showed peak absorption at 420 nm, emission at 610 nm, quantum yield 5%, lifetime 1.2 μs",pubmed_11858622,No,No,No
QM-DMAC,DMSO,445.0,null,null,null,null,"AIE-active photosensitizer with lysosome-targeting properties, used for photodynamic therapy (PDT) and enhancing therapeutic efficacy.",pubmed_11868998,No,No,No
Archon1,null,637.0,710.0,null,null,null,Voltage-sensitive fluorescent protein derived from Archaerhodopsin-3 used as a starting template for monArch development.,pubmed_11855178,No,No,No
Fullerene C60BUT,null,245.0,320.0,null,null,null,Anticancer activity against pancreatic cancer cells,pubmed_11881853,No,No,No
Fullerene C70BUT-ERL,null,245.0,320.0,null,null,null,Anticancer activity against pancreatic cancer cells,pubmed_11881853,No,No,No
Gd@C82EDA-ERL,null,245.0,320.0,null,null,null,Anticancer activity against pancreatic cancer cells,pubmed_11881853,No,No,No
squaraine 40,null,750.0,800.0,null,null,null,NIR-absorbing squaraine derivative,pubmed_11809576,No,No,No
cyanin 46,null,720.0,850.0,null,null,null,NIR-absorbing cyanin compound,pubmed_11809576,No,No,No
carboxylated-8-carboxamidoquinoline,DMSO,null,null,null,1 mM (DMSO),null,"Chelating ligand for Zn(II) detection, FTIR shows carboxylic acid and amide groups, molecular weight 216.19 g/mol, ESI-MS m/z 217.06",pubmed_11805387,No,No,No
ChR2-tdTomato,null,450.0,null,null,null,null,Channelrhodopsin-2 variant used for optogenetic stimulation of dentate granule cells in organotypic slice cultures.,pubmed_11802742,No,No,No
"4,4'-azobenzene dicarboxylic acid",aqueous solution (pH 9.2 borate buffer),440.0,null,null,null,null,"E-isomer has absorption maxima at 440 and 320 nm; Z-isomer has maxima at 430, 280, and 250 nm; photoisomerization observed upon UV irradiation",pubmed_11898052,No,No,No
4-azobenzene carboxylic acid,water,432.5,null,null,null,null,UV/vis spectra show absorption changes upon illumination; similar photoactivity to azobenzene dicarboxylic acid,pubmed_11898052,No,No,No
Indium phosphide/zinc selenide/zinc sulfide quantum dots,null,450.0,610.0,0.86,null,null,Dual-modal PET/fluorescence probe with high quantum yield and good stability.,pubmed_11892056,No,No,No
TARA–F1CN,THF,null,null,null,1.2e4 (350 nm),null,Molecule with nitrile functionality for studying electron push-pull effects,pubmed_11863185,No,No,No
TT–FT–DCI,THF,null,null,null,1.2e4 (350 nm),null,Nonfused nonfullerene acceptor used in organic solar cells,pubmed_11863185,No,No,No
TIPS-Ph,THF,null,null,null,1.2e4 (350 nm),null,Triisopropylsilylethynyl pentacene derivative for singlet fission studies,pubmed_11863185,No,No,No
Fe₃O₄ nanoparticles,null,380.0,null,null,null,null,Magnetite nanoparticles used for photothermal conversion without specific emission details.,pubmed_11841046,No,No,No
Cr³⁺-doped ZnGa₂O₄,phosphate-buffered saline (PBS),null,694.5,null,null,null,Enhanced luminescence intensity and lifetime upon immersion in PBS due to surface modifications.,pubmed_11820434,No,No,No
